,logFC,AveExpr,t,P.Value,adj.P.Val,B
GT_CpG_52:chr21:6536439-6537177_714758,1.09176849849421,0.198114241409091,5.30617717165052,3.44578959239712e-06,4.62221718444709e-05,3.88002687955474
GT_CpG_105:chr19:18207321-18208563_22759,1.09106825982626,-0.361904846795455,5.16593633057252,5.502986645757e-06,6.99094501193e-05,3.42083413494842
GT_CpG_102:chr11:23606130-23607297_9631,1.09021886244788,0.842633058227273,7.07813797027151,8.56636042878012e-09,2.05411786634837e-07,9.80324380211763
GT_CpG_212:chr6:61931031-61933718_324174,1.09002131838996,-0.189020285795455,4.49704599889868,4.93820484145936e-05,0.000478671099876617,1.27878285040225
GT_CpG_87:chr14:33413807-33415010_932604,1.08861179792664,1.25696210820455,8.81594754680731,2.69182749860985e-11,1.10864838264174e-09,15.5295622966084
GT_CpG_79:chr9:24855751-24856938_893870,1.08834845501158,-0.811325350818182,3.9145226363733,0.000309487900327285,0.00228512549573804,-0.494822028932923
GT_CpG_27:chr15:41701160-41701588_445219,1.08720772096139,0.606645178977273,7.10905230547294,7.71677996746805e-09,1.86591739613377e-07,9.90684923249777
GT_CpG_75:chr4:20556794-20557675_1299205,1.08708340091892,0.684276015409091,7.34857645761481,3.4412520654301e-09,8.9132471430722e-08,10.7082299987868
GT_CpG_206:chr14:34788309-34790634_305770,1.08667334792278,0.247588773545455,10.1699564342347,3.75182347154306e-13,2.5109748551779e-11,19.779744069685
GT_CpG_229:chr5:20189809-20192631_351074,1.08568296544788,0.363501061204545,4.62555809627498,3.25897376103038e-05,0.000333906718397096,1.68296224907393
GT_CpG_127:chr25:11708640-11710000_106625,1.08480022188417,0.378779911545455,4.88121763926854,1.41273302556266e-05,0.000159770129948892,2.49817901910653
GT_CpG_38:chr34:9536125-9536692_590011,1.083893649,1.29816296102273,10.2368676114514,3.05538036855808e-13,2.11668393407003e-11,19.9839055020696
GT_CpG_91:chr4:27805533-27806842_955250,1.08344618579923,0.647984879863636,7.28925215229642,4.20196086131593e-09,1.06480927059675e-07,10.5099931367011
GT_CpG_115:chr17:13298080-13299384_63398,1.08244642813127,-0.167449354590909,5.0813416508907,7.2904199243249e-06,8.93517489678787e-05,3.1452643307849
GT_CpG_146:chr2:54492471-54494397_159963,1.08219281023552,-0.150798502613636,4.42496951095527,6.2250706193673e-05,0.000584296072485017,1.05392067315517
GT_CpG_129:chr3:71076952-71078578_114086,1.07985388035521,1.12362144627273,9.79691297101934,1.19098946540982e-12,6.86724525755304e-11,18.6310385541735
GT_CpG_223:chr5:52105377-52108244_346563,1.07976587011197,1.11880173765909,11.8463876639399,2.60198717152284e-15,3.14523684989815e-13,24.7175105716335
GT_CpG_40:chr15:24627836-24628474_604441,1.07959486740154,-0.117801615931818,8.46052636272268,8.55693662906066e-11,3.18476095253788e-09,14.379309205401
GT_CpG_36:chr6:74901773-74902295_568773,1.07956160981853,0.83062469975,5.55618584099853,1.48853159914884e-06,2.17754394240826e-05,4.70488586869565
GT_CpG_145:chr19:31135306-31136859_156355,1.07951704167182,0.491085356704545,5.87049532201794,5.14839882148519e-07,8.44819787348702e-06,5.75066608424267
GT_CpG_84:chr22:59940403-59941612_918825,1.0790935533861,0.804756742840909,9.33466658354221,5.10347612261249e-12,2.52672630910691e-10,17.1836700323247
GT_CpG_224:chr17:61023980-61026293_347042,1.07904465788803,0.155537828886364,4.87965671184877,1.42000858192401e-05,0.00016049608456553,2.49316074362464
GT_CpG_27:chr26:20299164-20299620_1327279,1.078921716861,0.490286079659091,6.70410215989638,3.04037857261898e-08,6.53385025935703e-07,8.54757915150712
GT_CpG_41:chr1:25821472-25822045_614259,1.07874295402317,-0.232658315636364,4.49626236577748,4.95068366807828e-05,0.000479572688539431,1.27633084344447
GT_CpG_68:chr20:43961153-43962023_825456,1.07788964828185,-0.311241205477273,5.68252628173991,9.72133656018538e-07,1.49138752738104e-05,5.12425192738307
GT_CpG_14:chr28:32682278-32682679_168189,1.07783571337838,0.757769271886364,9.75320344600308,1.36515186287597e-12,7.74047302098764e-11,18.4952978194573
GT_CpG_55:chr37:28458660-28459288_737529,1.0775572867722,0.706121894136364,8.9690546508589,1.6424980029383e-11,7.14143650256666e-10,16.0209444241729
GT_CpG_238:chr31:22176933-22179461_371175,1.07751892889575,-0.439477276636364,3.91635868014952,0.000307747302185646,0.00227272140662381,-0.4894053734855
GT_CpG_22:chr32:30708322-30708798_359093,1.07679554346332,0.918910089977273,13.2824461206537,4.90274659377814e-17,1.05603471027707e-14,28.6512729677504
GT_CpG_79:chr16:18406111-18407003_890558,1.07633950141699,-0.0948528710681818,3.84781988976805,0.000379599032830687,0.00271041953733307,-0.690768249389754
GT_CpG_65:chr10:27022680-27023815_803728,1.07619571379923,-0.499362558954545,4.32080665730121,8.68167269060029e-05,0.000778794664363352,0.73143214819986
GT_CpG_127:chr1:116787987-116789577_106331,1.07577040273745,0.03954611525,6.445752267322,7.30859542436539e-08,1.45779056897174e-06,7.67925801479175
GT_CpG_51:chr1:67512977-67513660_706051,1.07473164114286,1.02860495818182,10.8293603125771,5.08453330294888e-14,4.32116153426805e-12,21.7663157839291
GT_CpG_133:chr3:56863420-56865089_125189,1.07418610725097,0.791598968772727,11.0053138724904,3.01124981249129e-14,2.71294787794137e-12,22.286742832725
GT_CpG_58:chr24:42000611-42001527_755543,1.07387699853668,0.626353988159091,6.71904606611598,2.89008646970328e-08,6.23589814611452e-07,8.59779854635457
GT_CpG_24:chr11:22270791-22271249_391663,1.07366081921622,-0.267332693568182,5.35878398530056,2.88928118256136e-06,3.94202291376838e-05,4.05297176338938
GT_CpG_80:chr25:11593400-11594311_896177,1.07200533629344,-0.0684199946363636,3.65354337421029,0.000682445008859579,0.00439851358332728,-1.25172959357037
GT_CpG_25:chr14:60096239-60096656_412231,1.07175735623938,0.707262711681818,9.05385249014178,1.25075335219738e-11,5.58724492097804e-10,16.2919793367267
GT_CpG_141:chr8:32432103-32433822_147884,1.07140812328571,1.00956367365909,13.3489997614385,4.10409537250455e-17,9.10162073763894e-15,28.8270714202932
GT_CpG_46:chr10:65769101-65769891_660096,1.07125610596139,0.787847615909091,7.35390341071305,3.38012410281331e-09,8.76703607261868e-08,10.7260217165869
GT_CpG_34:chr8:64676435-64676888_547201,1.07106213730116,0.544069445613636,8.03495343127984,3.4751077323294e-10,1.12178161126847e-08,12.9858958593982
GT_CpG_68:chr30:36387218-36388341_826956,1.07055131801158,-1.22015698211364,4.34533302833934,8.02946666525375e-05,0.000728428952173464,0.807093785422754
GT_CpG_70:chr13:62513850-62514823_839738,1.07054989985328,1.27769173177273,11.6756087906563,4.24639386421851e-15,4.89694140421679e-13,24.2315767595189
GT_CpG_130:chr17:56184452-56186437_115829,1.070541364861,0.919036633477273,13.5733085488617,2.26299519770356e-17,5.4719223880472e-15,29.4154088513133
GT_CpG_233:chr6:10815494-10817762_366495,1.07048270567568,0.0194022268636364,7.40311231974824,2.86459753603834e-09,7.53948392227394e-08,10.8903059121806
GT_CpG_49:chr2:65977817-65978631_689454,1.07008134989189,0.947541024136364,9.57794997146223,2.36515539615739e-12,1.2663379870369e-10,17.948672481224
GT_CpG_115:chr17:24740241-24741778_63427,1.07006279814672,0.184974636090909,5.27072958582233,3.87941466992293e-06,5.13768842452443e-05,3.76369905707441
GT_CpG_57:chr4:72863734-72864507_750787,1.06964563718533,-0.347566229068182,3.33599465772682,0.00172935685954574,0.00940841424574172,-2.13417296778885
GT_CpG_367:chr38:12437347-12441827_560795,1.06963798514286,1.03800827454545,11.1340231522935,2.05792972573835e-14,1.94770576239767e-12,22.6648304761428
GT_CpG_49:chr9:14107871-14108573_691856,1.06952367305019,0.196896567181818,7.24882161710404,4.81520277236454e-09,1.20232501469321e-07,10.3747931810554
GT_CpG_192:chr21:44018398-44021428_270111,1.06857765969498,0.945571919522727,12.1580918034013,1.0746365192725e-15,1.44359505755606e-13,25.5944273240691
GT_CpG_165:chr3:70228953-70231294_201723,1.0681690924556,0.990258702045455,12.2932296614718,7.3526014848182e-16,1.04381875397538e-13,25.9706046605975
GT_CpG_117:chr8:33287912-33289333_71954,1.06807273027799,1.3251145945,11.6302984023409,4.83873088390059e-15,5.41345656112568e-13,24.1019981812793
GT_CpG_19:chr17:56188253-56188691_290104,1.06785776097683,1.09802349743182,9.86066006880331,9.76442373199749e-13,5.73606327666981e-11,18.8285788866894
GT_CpG_37:chr3:37164460-37165048_577552,1.06781149842471,0.700506120545455,4.44225450574116,5.8893788467319e-05,0.000556691121807478,1.10772152559319
GT_CpG_94:chr4:12826180-12827414_969805,1.06771637559846,0.576289723181818,7.438046150298,2.54731939084849e-09,6.78542881660346e-08,11.0068528337216
GT_CpG_38:chr1:113225039-113225658_587178,1.06640411142471,-0.352396101977273,4.00348145371384,0.000235214213248396,0.00181540228548942,-0.230995330401075
GT_CpG_26:chr27:1280063-1280579_645113,1.06598829542085,1.28953641113636,10.4387056551789,1.6502897796498e-13,1.22964633501978e-11,20.5962527751239
GT_CpG_189:chr26:37505908-37508137_257183,1.06576710268726,0.633673523727273,5.95333335172388,3.88856199094291e-07,6.56188270412198e-06,6.02750398190938
GT_CpG_26:chr32:30711983-30712473_434287,1.06553891009653,0.905150550931818,5.7893088924266,6.77643028938043e-07,1.08258239904386e-05,5.47978306668031
GT_CpG_280:chr4:39150466-39153740_454183,1.06518968095367,-0.504827011886364,3.73991310485291,0.000526609943214878,0.00356710899362921,-1.00418854986316
GT_CpG_128:chr22:59891489-59893001_109468,1.06490589304247,1.42596496113636,11.7082308958443,3.86599460545544e-15,4.54211949272303e-13,24.3246999275638
GT_CpG_98:chr26:38918874-38920219_985959,1.06397838749035,0.816577203,7.67487801249279,1.15190149852329e-09,3.32861343586388e-08,11.7950486466951
GT_CpG_43:chr2:17468275-17468921_633956,1.06392008067182,0.452112091409091,6.34841628465156,1.01722137588266e-07,1.95610261399211e-06,7.35221719236282
GT_CpG_126:chr38:2036758-2038563_104399,1.06383732189575,0.661664455659091,8.46276489117498,8.49448436320527e-11,3.16465983547287e-09,14.3865938537833
GT_CpG_24:chr16:20987630-20988152_393013,1.06255039494208,0.517222472227273,5.68189683754731,9.74201882706649e-07,1.49333792891462e-05,5.12215898297254
GT_CpG_118:chr4:50407951-50409383_74765,1.06254495748649,-0.68482206975,4.0682725607039,0.000192324270764609,0.00153233872108562,-0.0371154291796785
GT_CpG_175:chr5:66348772-66350511_228950,1.06095567827027,0.841667436909091,6.4693825236896,6.7449534333287e-08,1.35691953691748e-06,7.75867186253069
GT_CpG_19:chr32:30734445-30734845_294609,1.06077351059459,1.10467331445455,6.85524627049811,1.82125150419024e-08,4.10949338504189e-07,9.05535874138394
GT_CpG_22:chr24:1929316-1929818_356228,1.06017026732819,0.467063212136364,4.98974271300701,9.87561031332487e-06,0.000116539042485234,2.84820214527421
GT_CpG_184:chr1:18483634-18486144_250003,1.05958849116988,0.267161086704545,5.83642507169412,5.77783749275155e-07,9.39061454426866e-06,5.63693296848855
GT_CpG_112:chr11:56026155-56027465_78455,1.05912919100772,0.789090999022727,5.65121974037588,1.08048631759907e-06,1.6342028529982e-05,5.02019759281516
GT_CpG_104:chr31:35967502-35968806_19866,1.05893803933591,0.734122657272727,8.65083703971829,4.59892473168687e-11,1.78429710164485e-09,14.9968336016476
GT_CpG_77:chr20:56209397-56210197_1312372,1.0588088040695,-0.00598574240909091,3.7047857169829,0.000585341049483954,0.00387460211826371,-1.10523114073255
GT_CpG_207:chr12:44927016-44929549_306595,1.0583434253861,0.956720117568182,9.99459131445481,6.44360523413265e-13,3.97203750937595e-11,19.2419427323218
GT_CpG_161:chr8:35571379-35573034_195555,1.05776593604247,1.13344234838636,10.3092024879046,2.44870994568951e-13,1.73816666769881e-11,20.2039662552336
GT_CpG_143:chr9:2300587-2302737_153070,1.05765512534749,1.08749144252273,8.3547823110124,1.2101676186227e-10,4.32372470718399e-09,14.0346421315942
GT_CpG_46:chr3:39240490-39241128_665197,1.05752835543629,0.619212988409091,10.7102168554164,7.26587196722631e-14,5.95880996629485e-12,21.4115929049373
GT_CpG_203:chr23:35137178-35139691_301426,1.05733633700772,0.341468045795455,10.36633073493,2.05694387098433e-13,1.49693590952664e-11,20.3772858164212
GT_CpG_233:chr1:6112343-6115308_365980,1.05712433192664,1.10667837579545,7.59936620966994,1.48293619653036e-09,4.14768400819116e-08,11.5441239933035
GT_CpG_22:chr36:2563078-2563493_359468,1.05704887438224,0.615672656431818,10.7693830469271,6.08411854403086e-14,5.07854518734371e-12,21.5879812263058
GT_CpG_104:chr6:20615725-20616972_20873,1.05661511810811,0.903875639409091,9.29775317979394,5.73868847944204e-12,2.8041760824121e-10,17.0669794138341
GT_CpG_141:chr15:41693647-41695453_146270,1.05639932054054,0.148340689272727,4.74650591661404,2.19764598667765e-05,0.000235128672379936,2.06688622587267
GT_CpG_20:chr18:42616443-42616887_312620,1.0547557366834,-0.486651491477273,5.02516970992647,8.78300606948189e-06,0.000105135191465382,2.9629245538722
GT_CpG_52:chr3:39102489-39103092_716719,1.05470201281467,0.561454461204545,12.2665005621636,7.92429787495549e-16,1.10406973998311e-13,25.8963917831788
GT_CpG_90:chr7:44248480-44249652_950904,1.05468671502317,1.15650911629545,9.58197660515587,2.33537976073253e-12,1.25218452149492e-10,17.9612740810711
GT_CpG_257:chr5:38834131-38837284_409227,1.05445338956757,1.06293962722727,12.6063827296162,3.07881026362021e-16,4.97373835647508e-14,26.8330487854477
GT_CpG_32:chr15:45028893-45029448_517524,1.05389396671429,0.47360444675,10.0275735552224,5.81866977229953e-13,3.61056166218566e-11,19.3433904936858
GT_CpG_16:chr27:40046669-40047073_213902,1.05353624074903,1.00429664759091,8.88906614647334,2.12543801477014e-11,8.92041336568534e-10,15.7645489907518
GT_CpG_48:chr3:41702957-41703723_682231,1.05330996843629,0.280319179431818,4.51731006042803,4.62600526107785e-05,0.00045197615010411,1.34224381661767
GT_CpG_24:chr2:60981301-60981821_397410,1.05319876578764,0.470861621113636,5.9479962722477,3.95954346565599e-07,6.66665451704048e-06,6.00965553843108
GT_CpG_33:chr8:15215070-15215549_534805,1.05317998379537,1.39099598502273,10.7311556467484,6.82312463062199e-14,5.64511894108348e-12,21.4740691549136
GT_CpG_80:chr34:3235073-3236051_897320,1.0526540694749,1.21736338731818,6.99091344804311,1.15048693583748e-08,2.69326045398208e-07,9.51074433594952
GT_CpG_109:chr35:24674992-24676201_42542,1.05225327420463,0.819290032931818,13.5160089391825,2.63313441212423e-17,6.15260688315742e-15,29.2657270913793
GT_CpG_455:chr36:24854770-24862145_648276,1.05179745548649,0.524302225113636,7.74542443834937,9.10102471958645e-10,2.69216499972676e-08,12.029122520907
GT_CpG_87:chr22:6503889-6505081_934167,1.05177603210811,-0.657900557,3.3314597118312,0.0017519792271172,0.0095149151504312,-2.14643913257731
GT_CpG_56:chr12:18572103-18572855_740258,1.05175103484942,0.976530976863636,13.6652816463781,1.77600624458423e-17,4.52809102318178e-15,29.654797289354
GT_CpG_29:chr8:38894435-38894841_484506,1.05140746808108,-0.675080320840909,5.53367885420592,1.60571699664232e-06,2.33077720050958e-05,4.63034026026475
GT_CpG_86:chr28:6522468-6523613_929921,1.05123614788417,0.00692446759090909,9.47067371869448,3.31711342984803e-12,1.72909727729171e-10,17.6122199472495
GT_CpG_211:chr28:13425209-13427847_323124,1.05031569492664,0.454026503045455,8.83086835160509,2.56501473551187e-11,1.05874655586178e-09,15.5775614123645
GT_CpG_63:chr28:13431528-13432244_786988,1.0501749444749,0.576380462568182,3.63018701475806,0.000731677193429808,0.00465498718936611,-1.31814371948471
GT_CpG_173:chr3:52420322-52422200_224037,1.04987061862934,0.505216472340909,8.28452197117896,1.52449637046995e-10,5.3002411381116e-09,13.8050444904432
GT_CpG_132:chr8:59608958-59610707_123132,1.04984114821622,-0.690836330454545,3.64513573256094,0.00069978891321028,0.00448714947445818,-1.27566307440137
GT_CpG_57:chr35:10144321-10145111_750323,1.04919849357529,0.888108562272727,7.56560608900492,1.66046211307158e-09,4.59619346645567e-08,11.4318191922859
GT_CpG_46:chr2:79913162-79913884_663945,1.04805344718919,1.1057068105,9.14444017277361,9.35733035510947e-12,4.30839538549322e-10,16.5806229728835
GT_CpG_27:chr30:14446690-14447145_449949,1.04775192135135,1.04267507268182,8.40492943260273,1.02659808411772e-10,3.74643326140682e-09,14.1982282857614
GT_CpG_22:chr31:27677926-27678381_1063491,1.04769542996139,0.0188774852727273,6.24207328312422,1.45973370784016e-07,2.70169677215512e-06,6.99512221310614
GT_CpG_30:chr25:11850588-11851062_492272,1.04743970806564,0.331852882977273,6.5528672078451,5.07989777846643e-08,1.04609609252276e-06,8.03926881404534
GT_CpG_64:chr7:12961268-12962181_797697,1.0456870832973,0.906429457590909,11.4034805383243,9.34014590631917e-15,9.64350767005334e-13,23.4492288382596
GT_CpG_44:chr4:66797741-66798373_644543,1.04546415052124,0.45819044625,5.17638325736104,5.31479786629835e-06,6.78913801059972e-05,3.45494241046679
GT_CpG_85:chr3:8417269-8418154_925881,1.04511636812355,0.611683652727273,4.83189810633518,1.66137009938608e-05,0.000184220384481925,2.33985076586853
GT_CpG_55:chr7:11993012-11993765_738503,1.04471672209653,0.92399736475,6.62592087009075,3.96412554961961e-08,8.33734351707033e-07,8.28481849602488
GT_CpG_124:chr11:17550694-17552055_95636,1.04462130250965,1.25903744040909,8.33887369271867,1.27506756313821e-10,4.52969262548409e-09,13.9826962869162
GT_CpG_25:chr28:7420873-7421304_416366,1.04415180918533,0.827733617204545,6.52506378899357,5.58285180964253e-08,1.13902941194117e-06,7.94581615858548
GT_CpG_213:chr21:37913551-37915970_325588,1.04338743250193,0.892867233045455,8.74195464892174,3.42082895272896e-11,1.36975692648855e-09,15.2911803568668
GT_CpG_95:chr1:25507679-25509016_972299,1.04298276047876,1.27082561109091,11.1305469033569,2.07913765630487e-14,1.96282116424811e-12,22.6546478284995
GT_CpG_92:chr9:54204570-54205746_960376,1.04245798581081,0.140347324159091,3.55604352849634,0.000911578172636699,0.00558526047609136,-1.52744032750139
GT_CpG_195:chr1:29914644-29916789_282218,1.04223411693822,1.22853612693182,9.10147023469879,1.0736877549105e-11,4.84828233328804e-10,16.4438223630789
GT_CpG_37:chr12:2927960-2928513_853206,1.04218531401158,0.26643907025,6.73180877170015,2.76763917389465e-08,5.99585830048541e-07,8.64068601458218
GT_CpG_99:chr9:50707346-50709021_992874,1.04203275038996,0.0419216331136364,5.47112549268525,1.98174216337006e-06,2.82087787850157e-05,4.42343749651128
GT_CpG_93:chr8:4876731-4877912_965989,1.04119883062548,0.0818019385454545,3.57823041992237,0.000853717281834511,0.00529217168472968,-1.4650570776723
GT_CpG_112:chr19:31700588-31701891_52877,1.04081817410425,0.101702504159091,4.28099783012371,9.85192776555278e-05,0.000869209982874653,0.60899322623029
GT_CpG_87:chr35:25790498-25791817_935621,1.04081098165637,1.11087979025,14.7670783524579,1.05340850031182e-18,4.509689630931e-16,32.4408131889618
GT_CpG_77:chr14:55599157-55600177_879461,1.04049215510811,0.61822536525,7.62425038937642,1.36442431076353e-09,3.85359900098767e-08,11.6268554792649
GT_CpG_480:chr36:15252905-15258979_675763,1.04047191062548,-0.332022621090909,5.02912982802445,8.6685496630199e-06,0.00010393108535519,2.97576203151268
GT_CpG_67:chr5:9594372-9595138_820641,1.04023084804633,0.498243192909091,7.88333677257751,5.74838786433368e-10,1.7746608629931e-08,12.48567643386
GT_CpG_122:chr8:15225952-15227275_90651,1.0395363546139,1.15575278306818,12.5936293959758,3.18914442280692e-16,5.10794631719576e-14,26.7981772754546
GT_CpG_207:chr35:10179240-10182223_307344,1.03904456227027,1.03206223627273,14.1804017601064,4.65757926167866e-18,1.49874473563565e-15,30.9759399096322
GT_CpG_75:chr15:26528434-26529331_869339,1.03872555505791,0.761713053636364,6.11663996499376,2.23471410676583e-07,3.99022629859345e-06,6.57434656390283
GT_CpG_240:chr35:1833984-1837609_384166,1.03857882671043,0.225574051863636,7.65026560846053,1.25070049329279e-09,3.57278992287503e-08,11.7133037088183
GT_CpG_32:chr14:7058012-7058501_517363,1.03845566221622,0.253733983863636,5.01389972636284,9.11696415106986e-06,0.000108612428295597,2.92640553159756
GT_CpG_142:chr8:16611640-16613378_150236,1.03721883194208,0.893493111613636,7.42500478732219,2.66140617749725e-09,7.06923048380011e-08,10.9633519234248
GT_CpG_38:chr34:20064160-20064753_589920,1.03687416605792,0.913904769795455,10.3266764354511,2.32144859668644e-13,1.66358646185872e-11,20.2570248405166
GT_CpG_86:chr7:76918135-76919135_931438,1.03682019299228,0.907377330068182,6.50061346906179,6.06618528628226e-08,1.22894355861931e-06,7.86363644495449
GT_CpG_139:chr6:35649353-35651040_143410,1.03574229560232,1.45924417706818,9.07346013903248,1.17451934349855e-11,5.2781547332113e-10,16.3545351540054
GT_CpG_31:chr1:89870958-89871478_504199,1.03553834230116,0.479758179454545,8.52141951631434,7.01226995341191e-11,2.65199662546847e-09,14.577292394286
GT_CpG_50:chr35:24891366-24892183_698444,1.03499778900386,0.369999102272727,4.02004606801165,0.000223439770348163,0.00173884949187682,-0.18156347959945
GT_CpG_143:chr4:11916372-11918356_152516,1.03495956789189,-0.606429289636364,3.7119456209525,0.000572880358527023,0.0038075869759238,-1.08467618939906
GT_CpG_91:chr8:35541582-35542448_955928,1.03448789432046,0.569720606340909,6.18715819972182,1.75896582409321e-07,3.21268421643224e-06,6.81083929033524
GT_CpG_167:chr29:1155910-1157701_204432,1.03410087627413,0.931658087204545,12.3568768948443,6.15409543698726e-16,8.9053800340867e-14,26.1469399775784
GT_CpG_60:chr21:35665631-35666335_767723,1.03399881210811,0.458655390090909,3.99425759493623,0.000242029301224902,0.00185995820803939,-0.258480005192689
GT_CpG_82:chr8:16071718-16072986_908820,1.03338682308494,1.15796703138636,12.5551941900498,3.54659826852903e-16,5.5616299793389e-14,26.6929545552536
GT_CpG_65:chr29:964040-964822_806554,1.03297709213127,1.06049881104545,10.93653540156,3.69376157975002e-14,3.25737624111649e-12,22.0838017359723
GT_CpG_29:chr9:45854618-45855105_484974,1.03262943433591,-1.10581400884091,4.59266263691905,3.62590993511847e-05,0.000365900588202222,1.5791219459596
GT_CpG_42:chr34:36696212-36696708_931309,1.03252384319691,0.680287675181818,6.50125736866447,6.05293496541193e-08,1.22692238814859e-06,7.86580060806379
GT_CpG_67:chr3:73493394-73494351_820155,1.03239720950193,0.404380012613636,6.54205264003421,5.26990145835012e-08,1.08106533529012e-06,8.00291870408604
GT_CpG_25:chr3:25526634-25527148_418596,1.03200809361004,0.914609695522727,11.1027822047738,2.25668666182098e-14,2.09871859549352e-12,22.5732616193766
GT_CpG_196:chr29:20534235-20536787_283584,1.03131985152896,0.9200921775,16.6899255653232,1.05369394356978e-20,1.31637984370173e-17,36.9603646979822
GT_CpG_44:chr16:15041179-15041862_953688,1.03118976472201,-0.30156876925,3.9928286206217,0.000243102091618728,0.00186743662467274,-0.262735335032904
GT_CpG_118:chr3:44111973-44114004_74562,1.02978246556371,0.995338354522727,11.1495239184268,1.96600215490213e-14,1.87968864192798e-12,22.7102158342517
GT_CpG_104:chr14:40418073-40419639_18218,1.02964495584942,0.521211392068182,6.68546279586558,3.23886036294603e-08,6.92465758943835e-07,8.48493799284831
GT_CpG_200:chr2:20300188-20302610_298778,1.02836705692278,0.411662059386364,4.51342142337346,4.68437671220535e-05,0.000457202486449855,1.33005770579898
GT_CpG_122:chr37:25558987-25560504_89895,1.02828654559459,0.75805946625,9.32362800473561,5.28559419556357e-12,2.60999716542196e-10,17.148791720946
GT_CpG_17:chr14:13785873-13786305_235188,1.0279850680193,0.593122821159091,4.71742594729436,2.41661167929931e-05,0.000255923113684123,1.97428092974728
GT_CpG_31:chr1:18558372-18558942_503991,1.02790101108494,1.24939992520455,10.0901674264156,4.79627728297527e-13,3.11002900153339e-11,19.5355378991023
GT_CpG_179:chr25:11853224-11855565_233643,1.02754292081467,0.989376905840909,10.0517374358898,5.40010116587953e-13,3.39581193953018e-11,19.4176266915795
GT_CpG_120:chr37:28452013-28453484_82452,1.02706758205792,0.756995751159091,10.9157164453775,3.92985997813389e-14,3.41902005586164e-12,22.0222485961393
GT_CpG_53:chr4:63632289-63633113_724243,1.02660190142085,1.24895937136364,11.8484383977098,2.58678756599539e-15,3.14523684989815e-13,24.7233221177088
GT_CpG_46:chr3:4366128-4366998_665211,1.02643830033205,0.295247493863636,5.15620758232665,5.68415893532412e-06,7.18020197967687e-05,3.38908554430845
GT_CpG_110:chr4:49339815-49341214_47252,1.02544836157143,0.718918583931818,7.8267426612704,6.93986157661596e-10,2.10021124450464e-08,12.2984953754592
GT_CpG_23:chr10:33310929-33311461_373240,1.02538228805792,1.00275642711364,10.2375735492791,3.04877761314414e-13,2.1160210400561e-11,19.9860564069199
GT_CpG_22:chr26:5223072-5223539_357220,1.02500805494209,1.12210528522727,12.198092700818,9.60216241053907e-16,1.30865252721671e-13,25.7060280072093
GT_CpG_103:chr2:65447626-65448954_15527,1.02490326991892,0.116367158977273,4.61125838438635,3.41377163310474e-05,0.000347392742430444,1.63779125837812
GT_CpG_180:chr17:29972329-29974516_242517,1.02480290204247,-0.670217665568182,4.22151465910014,0.000118923223171713,0.00101737582315741,0.426912429371085
GT_CpG_31:chr7:14964772-14965256_509229,1.02454221215058,0.128661887931818,5.50455975422325,1.77101926302938e-06,2.54900272500299e-05,4.5339729247401
GT_CpG_102:chr9:10124060-10125329_13239,1.02410374652896,-0.977764124795454,3.65188516677407,0.00068583265141661,0.00441332004300014,-1.25645223171553
GT_CpG_38:chr6:24186897-24187430_591270,1.02399338667181,0.809541858454545,6.40315355071857,8.44638318854803e-08,1.65563698817142e-06,7.53611286589451
GT_CpG_182:chr8:19364703-19367146_246512,1.02398884271429,0.911177866113636,14.6266464710947,1.49815161076324e-18,5.97332172551015e-16,32.0939652726977
GT_CpG_237:chr3:57994074-57996874_370405,1.02264234306178,0.770395752886364,8.37753903321192,1.12307926859283e-10,4.04729691419142e-09,14.1089071486769
GT_CpG_36:chr7:38166668-38167336_568972,1.02175198710039,1.11554907175,12.8795399222912,1.4554616638732e-16,2.62255998559152e-14,27.5748340990899
GT_CpG_70:chr24:1007275-1008206_841242,1.02097740794595,0.818899671954545,11.2329564076092,1.53812867915973e-14,1.51305839281437e-12,22.9539519680916
GT_CpG_41:chr11:12226447-12227231_612585,1.01976216175676,0.965756013386364,10.5575652161809,1.15103481799761e-13,8.89476988530566e-12,20.954374016597
GT_CpG_30:chr8:16090161-16090581_496107,1.01958494741313,0.178374886090909,4.14208350213574,0.00015269219371961,0.00126218586864077,0.18545524412372
GT_CpG_71:chr36:19923612-19924578_849140,1.01907892467568,1.08130499411364,12.470357905514,4.4868043095432e-16,6.62050939832164e-14,26.460014024316
GT_CpG_223:chr1:26242823-26245338_346052,1.01847336955985,1.20446641945455,13.2553796803569,5.27123184951053e-17,1.12250283231708e-14,28.5796157687347
GT_CpG_70:chr1:16595720-16596574_840748,1.01789765136679,-0.663112847636364,4.28606599361719,9.6947969951133e-05,0.000856152913713128,0.624555646353826
GT_CpG_161:chr10:47326622-47328541_194173,1.01716552949421,0.878866563568182,11.0890851083547,2.34986977331299e-14,2.17458689466661e-12,22.5330737737666
GT_CpG_92:chr11:53342292-53343606_956692,1.0166451892973,1.07852195390909,9.36583112124087,4.6228349799068e-12,2.3132073726559e-10,17.2820620437408
GT_CpG_471:chr23:42514622-42522019_667034,1.01653918642085,0.249094834840909,10.0660294469969,5.1670259185054e-13,3.2822875321977e-11,19.4614995597292
GT_CpG_38:chr11:17552741-17553335_872353,1.01569419705792,1.06107932931818,14.6389123868148,1.45263557091989e-18,5.85412135080717e-16,32.1243549281599
